Ligand,Distance1,Distance2,Distance3,Distance4,Distance5,Distance6,Distance7,Distance8,Distance9,Ellipsis
3a4o,0.4780909551838134,1.915462692853684,2.5209743764777026,2.836796874796844,5.68533905846558,5.927219365411937,5.670722981192837,5.770060981876312,8.33234093279228,
3a4p,1.780158643311641,2.5350026894181283,1.2680196405925943,7.243080387342114,7.2167661072523135,2.2867263237306856,7.6753585003289215,9.906776636240322,7.292995560222738,
3a5y,8.044739477408513,8.965746156065316,10.801311057141396,9.069283461825275,6.1979958531972255,10.27270222732315,9.411572077252158,10.738473462348477,11.660286293574655,
3a6t,0.5166790279435257,6.65341979968447,3.177408344731074,,,,,,,
3a73,5.4604056236312095,6.037894258003641,6.2718053458846015,5.910467693987226,6.187316320741705,5.473074950534358,5.991484670590142,5.74954812865759,8.004775125641153,
3a9i,1.887725008310267,0.495096846081653,4.919116914040568,1.933790466932754,5.014754948649036,5.013967969383132,,,,
3aaq,9.170836621625124,9.63505422819562,1.794683363776523,9.75659451934254,10.187268631071904,8.775808305468182,10.05462072616501,9.71662160528392,10.176536730915664,
3aas,6.097632433530612,8.145987786395896,8.662360006725137,9.486653482158792,5.650454519426831,8.122001900462172,9.90843098880948,11.507414868587029,12.533409494671078,
3aau,8.54656310638543,5.145595255444906,7.1725729816284,9.35370383875897,8.959637485093117,7.688495835267687,6.181835342875817,9.764467965409072,9.18837303587684,
3aav,10.372197803447742,9.690762514155905,9.766602986236782,9.713896262888229,9.978838094880894,9.886943345937066,8.5846678453284,10.06908991569668,10.120763093303252,
3abt,0.4933774712303415,,,,,,,,,
3abu,0.7305616675811076,,,,,,,,,
3acl,0.4837865308247092,2.1661829585702126,5.493278125430509,5.057534251325772,4.189042998904006,10.17022500000569,4.966120003621577,2.5998498827745733,5.7632518478270125,
3acw,0.9442936258943844,0.9443011817766418,2.3080787934268336,1.627109674209076,,,,,,
3acx,0.4037806749688015,8.310788828332146,2.472188614233919,,,,,,,
3ad7,3.736471440633084,9.347231454197187,14.186491649687976,4.216679427582798,10.938837251432776,12.498542299804406,7.330703034043414,11.405095696149742,10.846613238549011,
3ad8,9.378124788170608,3.569330337227136,9.21347192613892,3.646388118741613,2.432178102288153,7.294836269581379,2.768148152646458,9.018544520112432,11.942949078064853,
3ads,5.182185741943259,7.837343840230567,7.070422809422361,7.828350393256551,4.915091718777993,4.111560472229493,6.925291859467007,8.020515762193849,4.881652430478844,
3adt,1.991952670479038,7.258332026220428,4.6289341528508015,6.879442722602713,10.509108599278465,4.235728629510764,3.611688759925393,4.698612442063538,9.995088104128234,
3adu,8.034503127677944,7.553523638717672,1.70785633431699,7.220066701123105,3.002333396654453,5.1315088204152985,3.851080451596236,7.04369704719522,6.061238388206379,
3adv,9.517170262296377,9.570614618717023,8.031980309937941,6.987900356275179,7.363524416285368,5.689672021911551,10.154827815947373,6.561707516692235,5.45473317368997,
3afk,10.096498756424667,6.303831159747702,5.934094586754196,7.435302095205661,8.592428894108057,5.185053811912105,9.067161106315403,8.233809165301686,7.313846240542867,
3ag9,10.115481218417107,9.268996530135915,10.560380263096308,11.133419536162686,11.980491496813638,11.478499403056574,6.536428604676246,8.716938358881363,8.82765747723444,
3agl,4.265829560515174,8.699089973706155,4.970624181062684,9.004447299361807,11.21483845369076,8.726320593578071,12.664282521283583,10.76035527991525,13.535088057283287,
3agm,13.097852606322782,13.080517448779542,12.581339732058677,13.633533256208832,9.866784069069933,11.78469721787816,11.52409987104529,10.272528818740192,10.603647865962264,
3ah8,0.996213240372822,1.7732229483095934,2.1473067031406905,2.0583081446263813,8.828692430082725,6.216960117623215,7.938638318108168,8.499765632789703,8.489021343017455,
3ahn,0.8784386416494081,1.9309418337889388,3.620508496810385,8.555478323162022,3.381662945737117,8.046518826471601,8.157153085614054,13.022465310926563,12.618349476324813,
3aho,2.030650394034064,1.366726916378502,2.334471216506572,10.97868086188907,2.552739997418187,6.530671731129,12.300598529831507,13.14628129194628,10.259624967691286,
3ai8,3.407553291900636,4.223301644702028,4.26536350862553,3.512218674651599,2.867340225465306,2.143857352997161,3.696485740537897,4.061213696139897,4.021320117289134,
3aid,1.1814464860752092,8.821310009443195,1.5362231004396218,8.218730532341553,8.631063308613678,9.055866018371889,8.917600891071121,9.484090293650103,1.601248122643793,
3aig,0.8612153748833586,4.263825179645695,1.4000488350929627,6.776987082220287,7.349850824621786,6.447173624480231,6.697040198788831,,,
3aje,0.80773915189249,2.803385395820562,3.1609146168474718,1.3998114828433164,2.2368504481748444,6.382885394846912,6.525880791318518,2.9912054988332053,2.8389878865539395,
3al3,5.147685106825422,5.641240075846208,4.053598209264274,3.95040370589765,5.148147463455556,4.856685753735528,5.173492859906678,5.500685117279698,3.929076818462111,
3alt,7.345277587734145,6.0768707254567325,6.449701500541474,6.027031483170669,6.420306092154525,6.364749671808202,6.986354694408733,6.638426361688831,7.010923299022932,
3ama,0.6848544222165974,6.691784049835262,9.619291563966266,6.022111480818618,9.3558897161489,7.699206931477014,6.0343325323610655,2.632364024978308,2.7108324137717466,
3amb,10.022783745274836,1.1231399235530664,3.936124798041543,2.613403763931883,9.4057758060157,4.445047946020858,7.232685932143764,8.262882847812056,6.803490731502202,
3amv,0.4819610246541865,1.984696443863825,1.5376220461432368,2.3617787936970607,6.300270867646429,5.360423498261522,6.46275909115891,6.3622287185781055,4.86587290098821,
3anq,4.668230312240925,4.549055089452644,1.709593472693143,1.8777375473891444,4.426563474426295,5.9753811611164185,2.8028260695679994,5.363991365112364,2.8080302442281493,
3anr,0.3190487355013336,1.1851217819806543,2.4557734946193635,4.505411356566124,5.239854614872439,4.915656025204062,2.1339903909694624,4.093830466079415,5.543916931026744,
3ans,2.2601564896042063,8.357028049252916,1.272930684090852,1.9946051388683432,2.922676527944893,8.231054477282969,8.86456951168527,8.903581060786722,1.1291167630054932,
3ant,0.8281157307173536,3.0727045666393225,9.769320980950834,10.024491796288038,2.360998097611068,10.029529095318791,3.4131511037907014,10.005426302262189,2.317754003921103,
3ao1,2.1341836172176,3.289615441202816,3.8815479553909937,2.973626434843489,3.6913110374228832,11.98210645028661,3.4031085549832234,5.524814845313823,11.911496679804769,
3ao2,0.380635552109116,2.637661038964368,6.410279392277595,6.097990029220333,4.803711681606214,3.475001469995457,6.640849304294815,6.332101195170711,7.350029107065215,
3ao4,0.4043808500349641,1.8702749659141036,6.33434162053366,6.077300549071931,1.941647097826997,2.981842146119576,3.694018135276274,3.778076497703561,9.953169287813555,
3ao5,5.704004724082277,0.4034782828181492,2.5605534655616937,6.107459494122981,6.114927126736189,2.2926350559999724,3.8599132027729817,6.388161882042163,3.20512645836598,
3aox,0.8308518353005081,1.0964325606255956,,,,,,,,
3ap4,0.929492772851198,2.869426479735749,6.185946063878783,6.115224300518516,7.945006259717894,7.455427512455492,6.1532406464080935,9.975243726650842,10.731213332043405,
3ap7,2.350222437072911,1.0869052523906673,7.832935659006751,6.0327493598169735,9.41184811019081,5.143076853266404,8.544847169547868,8.85135352013307,8.338954584930589,
3apc,0.8716228228910808,1.456675392011655,7.05511054334701,6.014558025452781,6.190104341919137,6.272227579760456,7.6081959730432,8.345030992452935,5.003421548685076,
3aqa,5.185927939018788,5.3878092989798665,3.215680945940837,3.070427291252728,4.330516990323241,4.083589660218504,5.882063015052073,5.514008517640202,6.81357292908794,
3aqt,0.2889015057073948,0.2878944576576634,1.818213404347796,2.029915681746412,2.0212158410842704,1.8049820875149971,2.5265648180879907,2.412946554785248,2.4122594931930514,
3ara,0.3196678621963931,6.373202062994517,5.752081006378422,1.9124467694711416,6.716627172265268,6.894971747123868,6.510136321735188,1.257419986489893,5.019161456132615,
3arb,2.162548442114025,3.5081264090155946,13.01645093216226,12.9379387414988,12.973156558078228,6.706317888227427,5.1946606251427205,2.814693499027805,3.885284934420209,
3ard,13.417308764151858,2.0967029911514525,3.551132693167457,13.898775656342712,15.341101945213984,2.8750804117690225,1.6209151379114035,14.914536630143646,3.943940106932276,
3are,2.5597771208541333,3.464460486733531,4.553032676689242,2.5158308916086582,3.527984239350205,4.299549975729216,3.0786362363373905,3.006605215217391,4.3386830016484375,
3arf,1.882784738930117,11.05635303112599,10.995895008432989,13.216885269937988,2.3880302608356256,3.235314166380938,13.11796776509651,2.6424916797234017,3.5209840356965025,
3arg,13.853559393434145,2.0772925674398253,9.819377903882671,9.968211981111274,3.580070154418144,15.2791191924845,14.060590197381606,6.380685581532001,10.850770493473586,
3arn,0.9401005936355136,6.658636735011616,6.754806297313845,6.692864787104363,6.647702077033837,6.678538260986571,6.887896984259363,6.951263583750023,6.183004333530871,
3arp,0.3901333373121977,0.6443816461401989,2.383349973560448,2.289083903840907,2.4069398221295315,3.785305291169121,2.361568955787905,,,
3arq,0.4119195761580436,2.546411004018968,1.9897899066233091,2.916066220574865,,,,,,
3arr,2.884923452277373,0.8456415815817007,7.1122887531722165,10.368277091156466,6.804236984629504,7.032512202406761,6.83391793270888,4.354561107275909,4.015633955180676,
3art,6.35703936068004,5.695710565520027,5.646672007292541,4.464627747409763,6.290018148528947,5.184107965441397,6.378022784784897,5.318170674539264,4.23488954172222,
3aru,0.8419317145707246,3.093565977314853,4.983031700330633,3.975612125824148,5.665851685978022,5.105624500685494,4.3161373561322165,6.390945742806771,5.390538073977402,
3arv,2.3164477588756456,7.766994496663429,2.978303549069504,0.2958086861469759,6.97425541422165,3.437151024089572,8.03889219721225,7.700848632404093,7.69009485213284,
3arw,1.339266593642264,2.847496757950474,8.414576751845118,7.520164938401899,2.4033063001431367,7.803417473478182,5.216710258132771,5.993446363737645,7.866465929158748,
3arx,7.072856263850616,1.6332588801367205,3.5877976077380542,4.170780721007432,6.986522060074604,4.866259631520253,4.74336509654179,7.117508288432763,5.899379182669062,
3ary,4.6965127512179645,6.628084136771172,3.514473132716799,6.387545187315703,3.004448818296744,3.809300097980021,6.108566759116924,6.917084270549431,1.4274044645068604,
3arz,7.308096701282361,0.9665059578039796,7.350833124291182,3.5836592840444035,2.493756145090468,1.731421239566943,6.690513311574303,5.558096862765379,6.995370597213056,
3as0,7.957304048181142,6.2349633554977695,3.3923489144249293,7.825262590686654,7.9610425433607634,3.5561751584532497,2.9020757645519875,11.725311191981216,4.072531104706261,
3as1,7.961848036876092,3.5848741530856474,8.096479482062653,8.208961045734387,6.873012354967687,2.651643137101684,9.18061976969797,7.02149766576794,4.587017227164914,
3as2,0.7357797233979994,4.253026229853066,2.642715060312027,2.0807756473357366,6.685633832364329,4.009638882855798,6.905427975513176,4.1594263208021625,6.87670090390866,
3as3,6.9898792312212965,6.4597569801766666,6.543145186196549,7.627737270337391,7.552374250992785,6.112363774880434,5.143132662847329,6.571196425578026,5.316804885621129,
3ask,12.86610246498597,11.45483361901329,11.565185517813616,11.97213245801134,13.25767170710504,13.921706953834136,10.6852370966416,11.9633425941574,13.004343001048367,
3asl,11.35018883370121,11.891094160473344,11.390698665684754,12.155945290457447,9.298885867309226,12.834213066090609,10.54765401210402,11.891063791823514,10.450000278598212,
3asx,0.7985428420194748,2.0230969367965725,3.0043569194970376,5.181954388014184,4.472989123919562,,,,,
3at1,3.6151131944587824,3.62891950637514,1.4939038000319838,1.5374974491848754,9.868047138048643,3.0041937323098846,2.96668723684348,9.081593655782555,3.034992143729535,
3at3,5.79789543406341,0.5985257607934127,6.687561609884428,5.922953716122838,8.36371734254572,5.710678805098392,5.882228950718143,6.725291089833957,1.9015611780849968,
3at4,0.5363724255855922,2.2769977707185274,6.887490281507273,6.385105311666474,4.440666499403955,1.7079546923356683,5.826887936172643,8.198394770254025,7.7665864787195,
3ati,1.1677279049504643,3.519739007937948,10.43648915761426,3.0283347749216896,10.774049853096097,1.2791408405644786,9.348028015469358,10.696764424067682,9.812436077549757,
3atk,0.711820993122569,0.2820332316412379,2.823268465139297,2.716827398593808,3.031511496555802,3.1211736338275062,2.717952134420324,3.088565985210612,10.485858914688391,
3atl,0.3162231560851361,3.745972559370337,10.46708234402819,2.1093505256357936,11.669617052890429,10.179072179122112,10.156707446805784,,,
3atm,0.726967539394527,1.2537122799244382,4.00773566753514,11.2009465785263,4.826067340754788,10.645111898073218,3.146962962259539,11.513174473945057,12.62073413167792,
3atp,1.6298233629095236,2.4207652385144653,2.178889144560986,1.549066762833122,11.225117730467558,7.155902277241394,11.590263132351348,7.702358427038529,7.7400391806871,
3atu,0.6793373803172444,,,,,,,,,
3atv,0.3944797107865269,1.869819899526868,,,,,,,,
3atw,1.2620243072347228,6.927813924264332,2.156067447448877,2.5348259781466616,4.232600575387338,4.215084366859529,5.426105732616944,6.977254594954991,6.98880892436487,
3au6,5.006057764848504,8.296264946327755,4.78312160706792,5.628717246407035,6.78456932958902,7.623790137873245,8.050146104740376,6.015665143135324,5.274335227242703,
3av9,7.62525393016521,1.320789198610689,7.532901289565218,8.530447420592896,7.581644236927326,7.974926522817205,3.4234328734230117,7.534455177770542,7.966978368741816,
3ava,1.3185582920432943,7.59123961788383,8.271785461298059,4.143541928323423,7.684624941715679,5.872118303543148,6.284972126121884,8.281745328373258,7.48123146471954,
3avb,1.0152549625821188,4.772381032233846,7.824605526889427,7.915707028203432,6.142920541773243,8.484864705677445,7.09139327744533,8.438317770195292,7.587444452954281,
3avf,1.1208214608388454,8.58527676426782,2.2323420095702877,7.325574889648331,8.285168506767889,8.237627753527851,7.057128680070735,7.73927875440997,8.359706939268957,
3avg,7.533770090132014,8.20488812823028,8.156307012041506,7.970248081388118,7.9265585975455055,8.36172067465589,8.443599443212554,5.3773230752676975,8.2674598255118,
3avh,8.243716075868846,8.759899668243483,8.956010266124256,7.953498001566548,9.044712960517534,3.1741673132189634,7.862097858919766,8.876311501267768,8.391684256425432,
3avi,0.8179932047492038,7.565199872421252,8.294730528282724,4.427360642604411,8.071992289775213,6.96924370581996,3.1037925302943674,8.080569502079447,6.983270779308421,
3avj,0.6841667801527024,7.471166602766285,8.207448322604645,8.10898995341073,4.14898722846136,4.16634553528087,7.798768478771752,5.2587132833318,8.011062759608558,
3avk,0.7770284976072303,1.542689766791269,6.96349017391333,2.108149527725678,7.832538873736519,6.617248583885715,6.883498846505588,7.31923079642979,8.114413013842638,
3avl,8.16660163396433,8.547689980617811,7.712099907384202,8.461046658697475,8.239785111574088,7.536950419004,8.62075802423772,7.935614953693171,8.210440091157832,
3avm,8.474092567241748,8.080050419603417,8.411864278983007,7.297799451100644,7.580488545481869,2.169745578507892,8.37721445323292,8.51421307929846,8.838700466329021,
3avn,7.621581836439104,6.388258292897152,7.82461483707763,8.445046536329402,8.340132223707432,8.142220828184598,8.517041033426862,4.9667735658845205,7.329430833700526,
3avz,2.150880879956374,4.281964258513898,8.99826437948426,4.556658367864391,6.2908107876829815,4.564441369799082,5.482197991204067,4.404428074433405,5.9318116442297,
3aw0,4.0246596627541065,7.151368738028406,2.3901656947270413,4.78392781101471,5.9009180638482,5.281506797780346,8.726281536656952,5.833024450424497,7.9282893737236915,
3ax5,13.942733518571016,14.019872749804032,14.075773807511704,12.590673276601992,13.723145234585797,14.307488529559908,14.299442900483433,14.636230534525186,14.297720964366444,
3axk,3.6598206109555433,2.8804037405081484,13.94962899303538,12.957170837521142,7.153610014312704,6.567039569191992,12.53035274702991,12.716534938360436,6.942520585673477,
3axm,6.244574631441846,1.735380139911714,1.9980678587663876,1.840856526824658,2.8351236423914665,5.626319471387816,3.525841383189517,5.657985666139081,2.289359246601546,
3axz,0.6404542203944422,1.0797743918839815,2.5450757241345388,6.796791534168704,1.6042911435141365,6.513229822082371,,,,
3ay0,0.4844594116940524,2.935834758185212,6.061658553564364,2.1853710707433884,3.5047956896680565,6.849356360233688,4.060003609020953,7.043692205460369,6.59092042362266,
3ay9,0.6955293465065668,1.8207575794056063,,,,,,,,
3aya,1.28892416802118,9.016410967953394,5.880702552725853,6.588512698031416,9.066620067722273,9.09846426287026,5.718614597827419,9.545291174138738,9.439673895786225,
3ayc,0.7436233722159913,3.0107411735513976,2.348850653229462,5.078693630414976,7.655392103906816,4.498069585944619,3.728721177562088,10.368617192433874,7.073853257720625,
3ayd,0.871268215550511,9.12475028456748,7.496965262424523,8.891533397435692,,,,,,
3az8,1.2075525468207726,6.67233985886677,6.743558207323159,,,,,,,
3az9,13.06934136580723,12.570660574210091,12.356282410943836,13.140848468649198,13.012190033829814,12.500553137921536,13.172207252867684,12.370987497285736,12.83232002049902,
3aza,1.606688854855162,9.81864087590538,9.349346306419951,3.1032149785597998,10.438748601598205,3.664663464695453,2.6821217246406763,12.270908124717712,10.713829232646738,
3azb,10.233566483538375,10.22205250003638,8.801195093877878,5.017688781451079,10.449996702822448,13.497240650258853,5.062611155767347,10.071401517117666,10.038002330170082,
3b0w,1.7190986829255506,3.327322638972389,2.1702108039207952,2.8050337836889527,2.542822712906412,1.6105780125611595,3.3613855690230423,4.075647468852481,16.214066954070805,
3b1m,0.4443651968346472,2.585588710271649,,,,,,,,
3b1t,7.34115271410009,3.486005716027143,7.503984370406453,7.271767107884048,6.436167617321729,7.855724846195316,7.936455776982569,3.845535264150634,3.5117753133905265,
3b1u,9.052608760054127,7.87548952212137,8.314812787534013,5.099914843534581,7.89230722288703,10.291527397921746,5.460648138111526,12.436906699102227,7.84680219053541,
3b24,0.2265207837143118,2.58019008919181,12.14127232586886,10.856242737413178,11.677269018754496,11.716788686868398,12.064231265228177,14.87410032646742,,
3b25,0.3939057839974764,2.012714651492688,,,,,,,,
3b26,0.1603543976856973,3.1431542240543138,,,,,,,,
3b27,0.239215182942053,,,,,,,,,
3b28,11.78785806886642,12.81148332977608,12.727904424309129,6.773689738758081,12.792921007576297,6.422158788979728,12.92242023254629,12.333535566459863,12.354614891029676,
3b2q,8.053523515487871,8.7380595350123,1.6392829152190385,2.107602185637324,2.169086676758289,1.8058259489952284,8.827066050487979,1.71094212775188,7.792935025041345,
3b2t,9.199868381244496,8.459727176517639,6.264610077340098,6.766683505370401,1.0203327881228348,6.118516870760248,6.339564924930371,5.41461620550921,4.6708003668179465,
3b2w,1.1758696058662286,1.5106949772281035,2.169088474912907,2.34064157961492,2.7547608469298708,4.099363206076443,1.823070890131386,3.219523209835063,5.5424832010771325,
3b3c,0.4844862547069837,1.7212835669929574,1.65313489286265,2.2887255152158383,,,,,,
3b3s,0.8316810132363115,2.3627947943060983,3.738585174010795,2.253894811456629,10.768480122097085,10.227706414386798,3.988395484402217,11.387384517916695,10.450663809644928,
3b3w,1.0720907481282649,1.5402142744147995,1.7245222720123574,3.417830021454482,3.784309881309639,4.157134831694648,3.803568354263605,3.621446227222857,,
3b3x,5.272973651045051,2.426404117841239,3.45550268023003,4.776977190731522,3.839326318108826,4.7196069264293605,5.278580540404632,4.294207136364058,4.831939371913327,
3b4f,1.2909218497546289,5.273814704457915,5.452936664690911,6.474704669746319,,,,,,
3b4p,2.737711282942377,0.6648598856150061,5.8075963831864215,2.933071829797219,5.221301264651371,5.703030930457067,5.325480330273036,4.909607709634243,,
3b50,0.2427923196400381,4.770855123061074,,,,,,,,
3b5j,1.2583246813956737,5.125708747717585,6.05754865519048,2.520051828312455,5.802021832947546,8.266814520691982,6.134433269279087,8.113632269901716,8.443173567303885,
3b5r,0.639240503588885,2.1215750527110075,1.5797918181113066,,,,,,,
3b65,0.5017802646577482,1.8348196174011215,,,,,,,,
3b66,0.6053339164005496,2.087957204773488,,,,,,,,
3b67,0.4489684750207968,0.4159413006963844,2.0548151739420506,2.062122676318628,,,,,,
3b68,0.7145617325867789,2.0481255881509584,,,,,,,,
3b78,0.7222254199851502,1.6868773353582818,2.388886737820855,2.8827111987202727,9.73786770779648,2.594190364501558,7.076076484824829,6.672911360016433,2.856560997749503,
3b7i,0.8022447918185576,1.5841315308395327,1.5734440657360511,1.7465888634707356,4.22680567864197,2.813244541094855,2.7796675293998736,,,
3b7j,3.046657889329779,4.4344667155745405,4.313783089835863,3.668712192099775,2.7939695944328715,3.2945890398558757,3.2323696367311605,3.546589161433842,0.8943228246083088,
3b7r,0.5911250457011386,4.825761251614734,4.684745777300091,,,,,,,
3b7u,0.8598135603556323,1.6748377881653698,5.030295880249703,5.789358994536359,4.235824317819209,5.869503624587654,5.068128245361256,4.379334349125284,1.9504457919006264,
3b82,0.5423010204841787,9.788480561376955,2.273998743503291,2.581013327560602,2.879644724772327,2.295961729220558,2.7591686457485376,4.614240293128141,4.47687741029595,
3b8h,0.5827736226248347,10.19566345356736,3.975975638186752,10.59639564007069,6.018014289198722,11.18333938199832,9.998384971368216,9.455106400055138,10.510023579194636,
3b8q,11.371555977312113,10.526239855251529,7.71370296700248,12.561153709523888,12.588594595903071,10.90209839472593,10.593251145908216,8.27838735732993,11.723419441954638,
3b8r,0.4454803793514333,2.7359639043317903,4.514535768081844,10.96713752144075,9.524345827709451,10.28078313768915,10.658043831515997,8.084959568394927,,
3b8z,0.4273379474529887,1.8874578098596009,2.859778472655997,1.99110462356954,4.244094204067577,,,,,
3b92,1.125807500320449,1.8775272507269292,3.4798190981875923,4.260326081155969,4.489629342223648,4.072434309885591,7.59780414988436,7.380918403333469,8.318432414824324,
3b95,3.953803236655315,5.584194845379484,6.170409616835408,3.0833110905587824,4.638532275432883,11.751211995156766,9.447369211757092,5.348889609155365,5.497823844179432,
3b9g,2.1398742758199107,0.4701773321675667,1.2870797548183088,5.644571828104553,3.323725077616821,,,,,
3b9s,2.030381700157222,4.752161308815179,9.840545564017273,9.436564798564149,8.618647140841382,10.004732836138103,9.689930003359157,11.61295699570814,9.18149571747436,
3bar,0.5326362486099996,6.252480317099311,12.615815559560833,13.115302642188263,11.959324582676462,12.701030387222245,12.56569929033948,11.532483069305131,13.481647273732293,
3bb1,0.3650602416040396,5.0754189491484345,4.017302893111247,2.1656642746077925,1.4790233720262835,,,,,
3bbb,5.922054935830974,8.141002192574327,8.065113655274798,6.478904059638482,6.450179534090505,5.53172921273267,6.974113628734479,5.045992082113288,8.075252190829708,
3bbf,0.5423530064187241,2.1783585008474358,2.2867794562284685,3.077094439796832,3.1941509886375576,,,,,
3bbt,1.316923642714619,2.2510311644518235,3.8317283191115576,9.865508562626626,9.703000225970582,9.718781284822818,5.300344184456676,6.821837493178312,2.7505083165897948,
3bc3,2.201044707406008,1.5248352571671473,1.7926885084512965,8.431902199790587,8.231305401656126,2.9084451818798303,2.831534141915533,3.103243267293107,13.40255949127504,
3bc4,8.708819832013438,4.239206386813456,9.75933797757759,9.319510706955532,8.36656753882766,8.706156030141917,8.87633815880241,4.951807255051076,2.788060952473221,
3bc5,0.4063802649363395,4.901406479832145,6.3912173944596224,3.923285732992527,,,,,,
3bcn,10.98077334903148,10.618368011535482,7.284468430819095,7.250645662697909,4.097593258633658,7.896113572232862,9.860161368415833,8.676747453118594,6.646455240261533,
3bcs,0.6455056744827836,1.6148739153976015,,,,,,,,
3be2,10.706854404443384,10.674620267046553,10.299504844259411,11.071697582505651,8.598091621236627,10.29332317259031,10.712508295793096,11.054320202782304,11.425303815957063,
3be9,0.2185075047444127,,,,,,,,,
3bea,0.3109165669097535,8.797937795376583,,,,,,,,
3bel,1.681573886367322,2.943222931318235,2.5386031303528918,6.893084678479404,,,,,,
3bet,0.9114493036994904,3.219034713787881,8.94728276152279,8.674559000256357,8.940132174258627,11.651866943250525,4.979023245720849,9.516234009481602,9.853711764953635,
3bex,0.3827393786899904,1.096114058846067,1.494340887035707,1.3227134567496717,5.355529127671077,5.611317081933616,,,,
3bf1,5.737847925317825,5.305231143182414,5.662040681166568,5.6996811660341535,5.619846846733524,4.530903940961695,4.85767259673159,4.451541228941159,5.948053870742871,
3bft,0.3062449264885865,1.7402429406551247,5.019056006445169,4.8981393748885225,4.943893172220992,4.538092172010907,,,,
3bfu,0.2143359609740437,4.993207989025359,4.873065626481957,2.216343799669477,1.6537565409293673,2.263092766179357,,,,
3bg8,1.139828865942763,2.2283950747322403,6.072234783833709,6.602048814710338,5.754277167464216,4.66841178959962,5.888693072398077,6.727050066235301,5.405543080865319,
3bgb,0.7439062769308667,0.736147367234112,3.856190182661787,3.794879706920893,3.762645363532721,4.038532187140698,8.549146224256216,7.1070705819526765,3.862395406591245,
3bgc,0.6943362719436349,0.8581841606896136,4.62577945141905,4.74810601893778,4.1713165505775205,6.082572841723973,4.849463843987946,4.613116452242585,4.300543027736688,
3bgl,0.7365787135259287,1.5909227740298486,4.811296340346762,7.783169081938846,1.0957301081927062,8.751401058241767,5.156560246483091,4.59864234662744,5.084131140174081,
3bgm,7.65813189195035,8.063664332715259,13.32755934467806,13.416848744553445,12.129587195203978,13.817472754466444,10.22741815833068,14.141658126100095,9.003021465307562,
3bgp,5.970642522484859,2.2413484646524733,4.8899725410005255,0.7911294400220262,7.10473564361491,6.772005224002196,1.8858470766532849,3.6592736955754535,4.571704790433167,
3bgq,7.217035247299908,2.158727906661699,5.198703106951845,6.226365269499596,5.297901853709491,0.3266266788057771,7.048922694584668,2.1299564908882345,2.635037974912462,
3bgs,0.2847323017927725,1.878902917158112,6.263529433071052,6.076124240180188,2.970582844015278,6.80774180984221,6.4842755016310525,2.227423987125274,8.041188093284408,
3bgz,0.3789510505988876,4.204340039917086,,,,,,,,
3bh3,3.188452523037887,2.766706450517173,10.521470491095814,10.427168175332488,2.469300787672494,10.476708742491605,3.3054186414129147,12.363761496607738,3.1159876219266343,
3bh8,0.9790970947018784,2.9145819773272765,3.0070495791292604,3.781988712320801,2.916683093377668,3.112337806000264,4.10949913307645,4.039731551090747,5.64905319790891,
3bh9,14.250644600525137,13.279950742400938,13.401350390348016,8.477061815408797,9.900301621722008,9.604464150845738,8.374540940951132,8.77363858065333,8.613560873993984,
3bhb,5.491275978033868,6.2993921939216415,11.002239337599333,7.219313031502248,14.74525682088142,5.500590149888051,7.911240413566636,16.27899703075324,6.811877918519839,
3bho,10.862745223686185,9.846711988713755,10.799243492005475,14.817288168968847,10.307702312019275,9.463896646770545,9.553790038888744,9.35511287783216,12.33767782622701,
3bhx,6.12364578575904,1.1464931433627408,6.695956801226311,6.232248471503327,2.6960199921983765,6.663106333760554,7.037634215850602,2.2414354750670142,,
3bi0,1.0698488339480483,1.5615687972356518,3.865349130609032,7.266166115187568,7.524956791370965,6.820972272227764,2.4023610124209047,7.324047205814556,7.541630703965821,
3bi1,0.751548997149407,9.40202108269998,,,,,,,,
3bi6,1.7861101793290075,1.378140464833252,,,,,,,,
3bim,20.51153364455003,22.4515651451056,22.75259989526402,22.77513033267292,21.589583937033304,24.38217343006586,21.17137920763342,19.24599011277909,20.51830087378636,
3biz,1.287048383043201,3.505101635263864,5.924598667445258,,,,,,,
3bjc,0.7725903828131601,7.741159773275876,7.256977705231757,4.768557621263236,7.712700942925247,3.3852026337486003,5.860350598267597,7.931356522058507,8.54307271448628,
3bjm,3.624193166701413,4.2030473848822165,4.203397662760968,3.955190870401117,4.289875538074958,4.033372350182584,3.9556561295463233,7.120190921933386,7.505907401449237,
3bki,2.465838663365874,0.2755305302956461,5.821517283427921,8.756514862518078,8.958733460498197,9.066608724393593,7.802273280869813,7.894982489135109,10.23069898467353,
3bkk,9.05854969024046,9.684159800531082,9.30795312107698,8.371272746207048,8.021451745476002,8.280322120696756,9.776234399410756,10.09685465439334,11.461928475282855,
3bkl,1.3695521944538414,9.772155472828306,1.9060615152044773,10.441719775889656,9.714076506247558,11.882001849986263,11.519590095471814,9.607477895315416,,
3bl0,1.6395200233370368,1.945666447617529,5.443672715745671,5.812042406934072,5.883887211895526,3.6042041163490857,4.124380539221338,4.183832583428004,7.0608198795019,
3bl1,1.697492605040348,3.10712180790626,7.434636428624693,7.738689620288868,7.15923590938656,5.638855300132584,7.071190486491648,7.451956079055128,7.823148103118931,
3bl2,15.507068235880633,16.307561742578194,16.30286007165416,9.068773230426665,10.120441713833284,14.99402679170996,8.570371354641035,6.748945397510685,16.93713092964685,
