Ligand,Distance1,Distance2,Distance3,Distance4,Distance5,Distance6,Distance7,Distance8,Distance9,Ellipsis
1b4h,24.61392044155252,25.240615402393388,31.990574794545104,24.79596294464701,25.01363750674512,20.418220682527277,24.730333761200733,31.47436209176996,32.02881205779355,
1b4z,32.61955412761561,25.257626268618065,19.52311206790367,19.79796214056536,29.70176515294572,19.4330921442723,26.75704710878709,27.794961372895283,20.816137689498216,
1b51,24.987665619725263,32.93277688156284,32.86016750503868,25.06388998918564,24.861875180983432,25.32687975514552,26.004816817505176,33.65257779452861,20.86784628913104,
1b52,18.343586815633756,18.326892761469,17.748311784006603,16.417084989542026,16.649765807200275,18.627807655687977,19.61851868342569,25.44935181165645,25.201104116822403,
1b55,33.557056848991216,32.85837985334618,36.20712190925189,29.848013088083917,29.77886631610579,51.86333689107846,34.555446850326135,31.24141485653642,34.86245439373137,
1b56,18.433214187258105,18.4896945986286,18.52691552108865,20.143263860090357,16.89095888979269,20.09890026498133,19.084866488849805,19.26839919628048,18.558941103219706,
1b57,12.673779815903384,56.48901146388561,25.33772677706112,57.97697538231017,23.24599540054157,13.55611861411665,58.77881325543244,31.55738534926492,19.412063262363432,
1b58,28.840581587649563,19.61561215682796,33.051712822206554,34.758705573433616,18.767752300748697,17.534216522568737,32.981364358009905,33.23737277212059,25.832257104560743,
1b5g,7.631422636802394,20.753903644254496,9.953169496245907,30.525492000822037,23.38479048863812,26.2304863446906,26.517050400860008,22.71518747331287,20.37738206682227,
1b5h,31.50272414432123,25.084729943373915,30.894038191236834,25.3189057498147,25.482013450848036,25.00726044624641,29.485509691480654,31.37025110032752,19.48748565917112,
1b5i,18.178350602235007,27.558606232402116,27.5976338683631,23.169121912460223,18.933622456957163,28.378259011276768,19.425085571249625,25.321451149137324,25.9708879426561,
1b5j,29.49045113359335,20.415587704732943,26.11482691854791,19.80174491686276,19.702361313322683,26.17171838412329,19.06974151070224,18.682167137693483,19.44783975822985,
1b6h,25.895308891603097,18.63481101387112,19.342745262172784,25.890614259960635,26.37342138700511,19.85599494139471,26.342443797568908,29.23221911051229,26.989319243317205,
1b6j,0.6652551335037264,10.660523930705416,11.311108506360156,,,,,,,
1b6k,19.580592844889733,14.821100708235992,14.410328306050603,18.909282091785894,20.51710979827543,20.623019749413373,20.66192754251754,20.48839353461827,18.504669965079916,
1b6l,18.87000812627385,18.68612175544961,20.970715319305,21.28164574548713,19.575953210187134,18.069036622858597,16.079017658267304,18.37929832171832,21.02235482742731,
1b6m,10.828639057910816,12.264471636463917,11.814775369081737,8.592685887035312,8.997646603288796,18.12783451325613,22.89535424449025,17.478317754551487,27.455837958476025,
1b6p,0.6125307594317202,11.060386705820536,,,,,,,,
1b74,5.275558194068188,25.72908008718928,4.88816142961748,3.09275500613935,6.919829495515045,24.76991689570233,5.6748122258802525,23.8383677610276,6.439354373926007,
1b7h,19.208709385550048,18.03749205446297,25.47320215978614,18.223142600418434,25.670431875589067,23.715959851066696,29.06248820989645,17.596945140195132,19.28831112523084,
1b8n,24.59859683339682,24.438282997420256,15.777958426345911,24.74136672666852,25.30530433811259,26.67271293764472,25.713347790768125,30.20011371298956,23.48792754690162,
1b8o,24.438367443115688,24.974539197044997,24.761215791126588,26.482848460604995,24.510158063545813,13.108401061031133,16.427732472335663,25.107575898196227,25.26817076058961,
1b8y,4.178862073717419,7.413172392333902,11.630889192907492,8.16526850943396,11.562868371795188,9.410593554504253,12.19451149106717,,,
1b9j,25.87583713831339,30.46118102773503,18.11721000619352,20.42720296914368,18.62171468929834,26.21419292022012,26.16228238908632,21.6634576847656,33.98788229956213,
1b9s,65.51944553308837,17.438713301049205,41.19815484852851,45.38879912747511,72.49367857226619,56.187737342298654,59.52896989648541,32.576210772411386,35.323855823656565,
1b9t,44.874331989733086,64.4051956414637,45.70667071127726,64.22512108115924,45.800123829313335,46.81601168195325,47.82084055989379,33.115852491012845,31.684779638687317,
1b9v,45.53121841449008,64.47597623613309,45.84569030988628,46.21659726501725,64.20634279513202,64.88162300743409,34.32429656515047,46.774657535793885,65.34035616377064,
1ba8,19.731078832406123,24.608571188980576,7.524644631455196,24.360585445698703,22.19042735183772,23.49361563342129,24.788260934494023,14.17347220347973,34.81754505397117,
1bai,14.645000612273805,14.077601086276502,14.102192794290303,14.736633759523691,15.362119305150143,7.548998950754994,13.218032121739354,14.668104897316036,15.34387986732278,
1bap,0.1661923193171097,2.7923042479285813,2.8687188581316225,11.481242476666017,11.491404156237826,,,,,
1bb0,3.997908733396928,3.709635477355847,4.50285439592012,12.87821718177082,7.353277583344334,24.704556846044184,23.390598202269217,23.282901806242773,25.53353591786412,
1bbz,0.6288375588867656,3.5853311644532924,4.453736784588869,4.602457188198495,5.604223202847415,4.352846990357767,4.7656637649894416,,,
1bcd,0.9233707238969624,1.7603128131102148,1.5801945441938472,7.015454647063153,22.8449010903418,18.002891838569994,24.22751368101461,22.7537163471981,22.64085133757121,
1bcj,58.20421383751638,37.90076416129363,49.30322615390058,5.912958119024126,56.267426710380136,56.572467998076,35.862946684528495,37.78072012377918,61.415000092805776,
